,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,237612000.0,227532000.0,333097000.0,203870000.0,203394000.0,
Repayment Of Debt,-134879000.0,-436648000.0,-117742000.0,-1097260000.0,-88550000.0,
Issuance Of Debt,523647000.0,19651000.0,557519000.0,29680000.0,107985000.0,
Issuance Of Capital Stock,279460000.0,999478000.0,188286000.0,876463000.0,1114306000.0,
Capital Expenditure,-234051000.0,-151049000.0,-142241000.0,-117274000.0,-170247000.0,
Income Tax Paid Supplemental Data,,1368000.0,2998000.0,4004000.0,,
End Cash Position,786137000.0,242551000.0,676757000.0,245963000.0,957233000.0,
Beginning Cash Position,242551000.0,676757000.0,245963000.0,957233000.0,1165697000.0,
Effect Of Exchange Rate Changes,789000.0,-1326000.0,2910000.0,466000.0,-2092000.0,
Changes In Cash,542797000.0,-432880000.0,427884000.0,-711736000.0,-206372000.0,
Financing Cash Flow,499856000.0,366071000.0,156966000.0,-149136000.0,956201000.0,
Cash Flow From Continuing Financing Activities,499856000.0,366071000.0,156966000.0,-149136000.0,956201000.0,
Net Other Financing Charges,-14668000.0,-10782000.0,-17522000.0,-21729000.0,-10303000.0,
Proceeds From Stock Option Exercised,65212000.0,19527000.0,6358000.0,19766000.0,15569000.0,
Cash Dividends Paid,-225684000.0,-218387000.0,-216964000.0,-199025000.0,-188957000.0,
Common Stock Dividend Paid,-225684000.0,-218387000.0,-216964000.0,-199025000.0,-188957000.0,
Net Common Stock Issuance,279460000.0,999478000.0,188286000.0,876463000.0,1114306000.0,
Common Stock Issuance,279460000.0,999478000.0,188286000.0,876463000.0,1114306000.0,
Net Issuance Payments Of Debt,395536000.0,-423765000.0,196808000.0,-824611000.0,25586000.0,
Net Short Term Debt Issuance,6768000.0,,,242969000.0,6151000.0,
Net Long Term Debt Issuance,388768000.0,-416997000.0,439777000.0,-1067580000.0,19435000.0,
Long Term Debt Payments,-134879000.0,-436648000.0,-117742000.0,-1097260000.0,-88550000.0,
Long Term Debt Issuance,523647000.0,19651000.0,557519000.0,29680000.0,107985000.0,
Investing Cash Flow,-428722000.0,-1177532000.0,-204420000.0,-883744000.0,-1536214000.0,
Cash Flow From Continuing Investing Activities,-428722000.0,-1177532000.0,-204420000.0,-883744000.0,-1536214000.0,
Net Other Investing Changes,41385000.0,3586000.0,5442000.0,2477000.0,-4275000.0,
Dividends Received Cfi,33700000.0,,,,5813000.0,
Net Investment Properties Purchase And Sale,-254128000.0,-1014767000.0,-57694000.0,-754019000.0,-1353211000.0,
Sale Of Investment Properties,54392000.0,9755000.0,135764000.0,13250000.0,53698000.0,
Purchase Of Investment Properties,-308520000.0,-1024522000.0,-193458000.0,-767269000.0,-1406909000.0,
Net Business Purchase And Sale,-15628000.0,-15302000.0,-9927000.0,-14928000.0,-14294000.0,
Sale Of Business,,,,,0.0,0.0
Purchase Of Business,-15628000.0,-15302000.0,-9927000.0,-14928000.0,-14294000.0,
Capital Expenditure Reported,-234051000.0,-151049000.0,-142241000.0,-117274000.0,-170247000.0,
Operating Cash Flow,471663000.0,378581000.0,475338000.0,321144000.0,373641000.0,
Cash Flow From Continuing Operating Activities,471663000.0,378581000.0,475338000.0,321144000.0,373641000.0,
Dividend Received Cfo,7292000.0,6723000.0,9935000.0,5091000.0,4659000.0,
Change In Working Capital,35233000.0,-14859000.0,80298000.0,-51242000.0,35335000.0,
Change In Other Current Assets,-16168000.0,-66038000.0,15369000.0,36154000.0,5041000.0,
Change In Payables And Accrued Expense,51401000.0,51179000.0,64929000.0,-87396000.0,30294000.0,
Change In Accrued Expense,29638000.0,-16667000.0,22621000.0,-36514000.0,30620000.0,
Change In Interest Payable,29638000.0,-16667000.0,22621000.0,-36514000.0,30620000.0,
Change In Payable,21763000.0,67846000.0,42308000.0,-50882000.0,-326000.0,
Change In Account Payable,21763000.0,67846000.0,42308000.0,-50882000.0,-326000.0,
Other Non Cash Items,-15060000.0,-26716000.0,-16526000.0,-18137000.0,13408000.0,
Stock Based Compensation,6318000.0,5905000.0,7683000.0,18827000.0,4647000.0,
Provisionand Write Offof Assets,0.0,0.0,0.0,0.0,0.0,
Deferred Tax,-2148000.0,-8970000.0,749000.0,-13781000.0,-46022000.0,
Deferred Income Tax,-2148000.0,-8970000.0,749000.0,-13781000.0,-46022000.0,
Depreciation Amortization Depletion,362567000.0,365598000.0,354415000.0,328888000.0,316568000.0,
Depreciation And Amortization,362567000.0,365598000.0,354415000.0,328888000.0,316568000.0,
Amortization Cash Flow,9844000.0,8425000.0,6696000.0,7363000.0,7796000.0,
Amortization Of Intangibles,9844000.0,8425000.0,6696000.0,7363000.0,7796000.0,
Depreciation,352723000.0,357173000.0,347719000.0,321525000.0,308772000.0,
Operating Gains Losses,4469000.0,-17808000.0,-32678000.0,3142000.0,-13681000.0,
Earnings Losses From Equity Investments,7727000.0,-16644000.0,1138000.0,3311000.0,-6969000.0,
Gain Loss On Investment Securities,-3311000.0,-1283000.0,-33816000.0,-169000.0,-6727000.0,
Net Income From Continuing Operations,72992000.0,68708000.0,71462000.0,48356000.0,58727000.0,
