,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,291000000.0,258000000.0,323000000.0,142000000.0,263000000.0,
Repurchase Of Capital Stock,,,,,0.0,0.0
Issuance Of Debt,,,,,0.0,
Issuance Of Capital Stock,,7000000.0,,,,7000000.0
Capital Expenditure,-20000000.0,-12000000.0,-16000000.0,-15000000.0,-22000000.0,
Interest Paid Supplemental Data,2000000.0,79000000.0,0.0,57000000.0,0.0,
Income Tax Paid Supplemental Data,111000000.0,68000000.0,18000000.0,38000000.0,84000000.0,
End Cash Position,2031000000.0,1775000000.0,1559000000.0,1239000000.0,1101000000.0,
Beginning Cash Position,1775000000.0,1559000000.0,1239000000.0,1101000000.0,1267000000.0,
Effect Of Exchange Rate Changes,5000000.0,-6000000.0,36000000.0,18000000.0,-41000000.0,
Changes In Cash,251000000.0,222000000.0,284000000.0,120000000.0,-125000000.0,
Financing Cash Flow,-25000000.0,-36000000.0,-15000000.0,-26000000.0,-16000000.0,
Cash Flow From Continuing Financing Activities,-25000000.0,-36000000.0,-15000000.0,-26000000.0,-16000000.0,
Net Other Financing Charges,0.0,,,,,
Proceeds From Stock Option Exercised,,,,1000000.0,,
Cash Dividends Paid,-27000000.0,-28000000.0,-27000000.0,-27000000.0,-22000000.0,
Common Stock Dividend Paid,-27000000.0,-28000000.0,-27000000.0,-27000000.0,-22000000.0,
Net Common Stock Issuance,-20000000.0,7000000.0,,,-18000000.0,7000000.0
Common Stock Payments,,,,,0.0,0.0
Common Stock Issuance,,7000000.0,,,,7000000.0
Net Issuance Payments Of Debt,,,,,0.0,
Net Long Term Debt Issuance,,,,,0.0,
Long Term Debt Issuance,,,,,0.0,
Investing Cash Flow,-35000000.0,-12000000.0,-40000000.0,-11000000.0,-394000000.0,
Cash Flow From Continuing Investing Activities,-35000000.0,-12000000.0,-40000000.0,-11000000.0,-394000000.0,
Net Other Investing Changes,-15000000.0,0.0,-24000000.0,4000000.0,-9000000.0,
Net PPE Purchase And Sale,-20000000.0,-12000000.0,-16000000.0,-15000000.0,-22000000.0,
Sale Of PPE,,,,,0.0,
Purchase Of PPE,-20000000.0,-12000000.0,-16000000.0,-15000000.0,-22000000.0,
Operating Cash Flow,311000000.0,270000000.0,339000000.0,157000000.0,285000000.0,
Cash Flow From Continuing Operating Activities,311000000.0,270000000.0,339000000.0,157000000.0,285000000.0,
Change In Working Capital,18000000.0,-10000000.0,74000000.0,-109000000.0,25000000.0,
Change In Payables And Accrued Expense,49000000.0,22000000.0,108000000.0,-61000000.0,92000000.0,
Change In Accrued Expense,33000000.0,31000000.0,117000000.0,-71000000.0,111000000.0,
Change In Payable,16000000.0,-9000000.0,-9000000.0,10000000.0,-19000000.0,
Change In Account Payable,16000000.0,-9000000.0,-9000000.0,10000000.0,-19000000.0,
Change In Prepaid Assets,6000000.0,-21000000.0,-6000000.0,-19000000.0,-32000000.0,
Change In Inventory,33000000.0,-12000000.0,-7000000.0,-20000000.0,29000000.0,
Change In Receivables,-21000000.0,1000000.0,-21000000.0,-9000000.0,10000000.0,
Changes In Account Receivables,-21000000.0,1000000.0,-21000000.0,-9000000.0,10000000.0,
Other Non Cash Items,,,0.0,6000000.0,,
Stock Based Compensation,13000000.0,21000000.0,24000000.0,16000000.0,13000000.0,
Asset Impairment Charge,,,,,0.0,0.0
Depreciation Amortization Depletion,20000000.0,20000000.0,19000000.0,19000000.0,20000000.0,
Depreciation And Amortization,20000000.0,20000000.0,19000000.0,19000000.0,20000000.0,
Amortization Cash Flow,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,
Amortization Of Intangibles,9000000.0,9000000.0,9000000.0,9000000.0,10000000.0,
Depreciation,11000000.0,11000000.0,10000000.0,10000000.0,10000000.0,
Operating Gains Losses,0.0,,,,0.0,
Net Income From Continuing Operations,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
