,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,358540000.0,405445000.0,377428000.0,319038000.0,267538000.0,
Repurchase Of Capital Stock,-511097000.0,-12000.0,-227883000.0,-489280000.0,-119826000.0,
Repayment Of Debt,0.0,0.0,,,-655939000.0,0.0
Issuance Of Debt,353778000.0,-339382000.0,,,0.0,642251000.0
Capital Expenditure,-296455000.0,-275989000.0,-268442000.0,-228041000.0,-404017000.0,
Interest Paid Supplemental Data,119639000.0,72049000.0,127417000.0,70023000.0,144237000.0,
Income Tax Paid Supplemental Data,,,63087000.0,156000.0,41716000.0,59344000.0
End Cash Position,2150364000.0,2220926000.0,2044645000.0,2357973000.0,2503064000.0,
Other Cash Adjustment Outside Changein Cash,,,,,0.0,0.0
Beginning Cash Position,2220926000.0,2044645000.0,2357973000.0,2503064000.0,3038063000.0,
Effect Of Exchange Rate Changes,-11678000.0,2221000.0,8778000.0,5089000.0,-12147000.0,
Changes In Cash,-44279000.0,174060000.0,-322106000.0,-150180000.0,-522852000.0,
Financing Cash Flow,-498694000.0,-172495000.0,-589686000.0,-470219000.0,-790482000.0,
Cash Flow From Continuing Financing Activities,-498694000.0,-172495000.0,-589686000.0,-470219000.0,-790482000.0,
Net Other Financing Charges,-58439000.0,-122644000.0,-150811000.0,-31313000.0,-119133000.0,
Net Common Stock Issuance,-511097000.0,-12000.0,-227883000.0,-489280000.0,-119826000.0,
Common Stock Payments,-511097000.0,-12000.0,-227883000.0,-489280000.0,-119826000.0,
Net Issuance Payments Of Debt,70842000.0,-49839000.0,-210992000.0,50374000.0,-551523000.0,
Net Short Term Debt Issuance,-282936000.0,-49839000.0,289008000.0,50374000.0,123477000.0,
Net Long Term Debt Issuance,353778000.0,0.0,,,-675000000.0,850000000.0
Long Term Debt Payments,0.0,0.0,,,-675000000.0,0.0
Long Term Debt Issuance,353778000.0,0.0,,,0.0,850000000.0
Investing Cash Flow,-200580000.0,-334879000.0,-378290000.0,-227040000.0,-403925000.0,
Cash Flow From Continuing Investing Activities,-200580000.0,-334879000.0,-378290000.0,-227040000.0,-403925000.0,
Dividends Received Cfi,136516000.0,69667000.0,567000.0,522000.0,562000.0,
Net Investment Purchase And Sale,-17725000.0,-6223000.0,-24959000.0,419000.0,-10177000.0,
Sale Of Investment,,,,419000.0,,
Net Business Purchase And Sale,-29416000.0,-122856000.0,-85487000.0,0.0,0.0,
Purchase Of Business,-29416000.0,-122856000.0,-85487000.0,0.0,0.0,
Net PPE Purchase And Sale,6500000.0,522000.0,31000.0,60000.0,9707000.0,
Sale Of PPE,6500000.0,522000.0,31000.0,60000.0,9707000.0,
Capital Expenditure Reported,-296455000.0,-275989000.0,-268442000.0,-228041000.0,-404017000.0,
Operating Cash Flow,654995000.0,681434000.0,645870000.0,547079000.0,671555000.0,
Cash Flow From Continuing Operating Activities,654995000.0,681434000.0,645870000.0,547079000.0,671555000.0,
Dividend Received Cfo,8908000.0,1420000.0,5376000.0,1449000.0,9539000.0,
Change In Working Capital,-46130000.0,80356000.0,11858000.0,-150796000.0,17120000.0,
Change In Other Working Capital,-39846000.0,58417000.0,-20333000.0,49407000.0,-63639000.0,
Change In Payables And Accrued Expense,122484000.0,-9948000.0,32105000.0,-227015000.0,125234000.0,
Change In Prepaid Assets,86630000.0,-70785000.0,59083000.0,-70475000.0,68639000.0,
Change In Inventory,2269000.0,-147000.0,8050000.0,5507000.0,4304000.0,
Change In Receivables,-217667000.0,102819000.0,-67047000.0,91780000.0,-117418000.0,
Changes In Account Receivables,-217667000.0,102819000.0,-67047000.0,91780000.0,-117418000.0,
Other Non Cash Items,159301000.0,190368000.0,68700000.0,109599000.0,218168000.0,
Stock Based Compensation,31087000.0,14275000.0,16456000.0,28653000.0,28504000.0,
Provisionand Write Offof Assets,21763000.0,9607000.0,18973000.0,10784000.0,11396000.0,
Asset Impairment Charge,22794000.0,,,,,
Deferred Tax,-242714000.0,25147000.0,-18216000.0,-9781000.0,-16174000.0,
Deferred Income Tax,-242714000.0,25147000.0,-18216000.0,-9781000.0,-16174000.0,
Depreciation Amortization Depletion,278658000.0,260717000.0,241975000.0,236444000.0,209229000.0,
Depreciation And Amortization,278658000.0,260717000.0,241975000.0,236444000.0,209229000.0,
Operating Gains Losses,38552000.0,50140000.0,182654000.0,93996000.0,-44143000.0,
Earnings Losses From Equity Investments,-30362000.0,-31584000.0,-21805000.0,12634000.0,42111000.0,
Gain Loss On Investment Securities,57696000.0,2951000.0,-3197000.0,-35029000.0,43371000.0,
Net Foreign Currency Exchange Gain Loss,2550000.0,-23002000.0,207531000.0,100923000.0,-156891000.0,
Gain Loss On Sale Of PPE,8668000.0,101775000.0,125000.0,15468000.0,22192000.0,
Net Income From Continuing Operations,382776000.0,-206729000.0,118094000.0,226731000.0,237916000.0,
