,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-1803000000.0,-808000000.0,-1077000000.0,-1626000000.0,
Repayment Of Debt,-1150000000.0,-952000000.0,-2132000000.0,-106000000.0,
Issuance Of Debt,3609000000.0,1962000000.0,3551000000.0,1899000000.0,
Issuance Of Capital Stock,525000000.0,286000000.0,192000000.0,69000000.0,
Capital Expenditure,-4038000000.0,-3178000000.0,-3386000000.0,-2481000000.0,
Interest Paid Supplemental Data,741000000.0,677000000.0,607000000.0,490000000.0,
Income Tax Paid Supplemental Data,,69000000.0,15000000.0,1000000.0,16000000.0
End Cash Position,615000000.0,178000000.0,248000000.0,182000000.0,
Beginning Cash Position,178000000.0,248000000.0,182000000.0,476000000.0,
Changes In Cash,437000000.0,-70000000.0,66000000.0,-294000000.0,
Financing Cash Flow,2240000000.0,614000000.0,1143000000.0,1327000000.0,
Cash From Discontinued Financing Activities,,,0.0,0.0,-84000000.0
Cash Flow From Continuing Financing Activities,2240000000.0,614000000.0,1143000000.0,1327000000.0,
Net Other Financing Charges,49000000.0,-7000000.0,80000000.0,-11000000.0,
Interest Paid Cff,-65000000.0,-21000000.0,-42000000.0,-62000000.0,
Cash Dividends Paid,-663000000.0,-626000000.0,-579000000.0,-544000000.0,
Net Preferred Stock Issuance,,,0.0,0.0,224000000.0
Preferred Stock Issuance,,,0.0,0.0,224000000.0
Net Common Stock Issuance,525000000.0,286000000.0,192000000.0,69000000.0,
Common Stock Issuance,525000000.0,286000000.0,192000000.0,69000000.0,
Net Issuance Payments Of Debt,2394000000.0,982000000.0,1492000000.0,1813000000.0,
Net Short Term Debt Issuance,-65000000.0,-28000000.0,73000000.0,20000000.0,
Short Term Debt Payments,,,,,0.0
Short Term Debt Issuance,,,73000000.0,20000000.0,0.0
Net Long Term Debt Issuance,2459000000.0,1010000000.0,1419000000.0,1793000000.0,
Long Term Debt Payments,-1150000000.0,-952000000.0,-2132000000.0,-106000000.0,
Long Term Debt Issuance,3609000000.0,1962000000.0,3551000000.0,1899000000.0,
Investing Cash Flow,-4038000000.0,-3054000000.0,-3386000000.0,-2476000000.0,
Cash From Discontinued Investing Activities,,,0.0,0.0,78000000.0
Cash Flow From Continuing Investing Activities,-4038000000.0,-3054000000.0,-3386000000.0,-2476000000.0,
Net Business Purchase And Sale,0.0,124000000.0,0.0,5000000.0,
Sale Of Business,0.0,124000000.0,0.0,5000000.0,
Purchase Of Business,,,-812000000.0,0.0,0.0
Net PPE Purchase And Sale,-214000000.0,-160000000.0,-979000000.0,-107000000.0,
Sale Of PPE,,,,0.0,0.0
Purchase Of PPE,-214000000.0,-160000000.0,-979000000.0,-107000000.0,
Capital Expenditure Reported,-3824000000.0,-3018000000.0,-2407000000.0,-2374000000.0,
Operating Cash Flow,2235000000.0,2370000000.0,2309000000.0,855000000.0,
Cash From Discontinued Operating Activities,,,0.0,0.0,-111000000.0
Cash Flow From Continuing Operating Activities,2235000000.0,2370000000.0,2309000000.0,855000000.0,
Change In Working Capital,-61000000.0,262000000.0,416000000.0,-1113000000.0,
Change In Other Working Capital,22000000.0,238000000.0,126000000.0,10000000.0,
Change In Payables And Accrued Expense,196000000.0,15000000.0,-136000000.0,4000000.0,
Change In Inventory,-28000000.0,164000000.0,185000000.0,-450000000.0,
Change In Receivables,-251000000.0,-155000000.0,241000000.0,-677000000.0,
Other Non Cash Items,-254000000.0,-254000000.0,-286000000.0,-105000000.0,
Asset Impairment Charge,40000000.0,33000000.0,34000000.0,50000000.0,
Deferred Tax,202000000.0,142000000.0,157000000.0,89000000.0,
Deferred Income Tax,202000000.0,142000000.0,157000000.0,89000000.0,
Depreciation Amortization Depletion,1306000000.0,1240000000.0,1180000000.0,1126000000.0,
Depreciation And Amortization,1306000000.0,1240000000.0,1180000000.0,1126000000.0,
Amortization Cash Flow,207000000.0,199000000.0,130000000.0,,
Amortization Of Intangibles,207000000.0,199000000.0,130000000.0,,
Depreciation,1099000000.0,1041000000.0,1050000000.0,,
Operating Gains Losses,,,,-5000000.0,-657000000.0
Gain Loss On Sale Of Business,,0.0,0.0,-5000000.0,-657000000.0
Net Income From Continuing Operations,1002000000.0,947000000.0,808000000.0,813000000.0,
