,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-248226.950355,-441000.0,-2125000.0,-512000.0,-333696.264314,
Tax Rate For Calcs,0.035461,0.147,0.236,0.256,0.03792,
Normalized EBITDA,1203000000.0,1279000000.0,1366000000.0,1269000000.0,1144400000.0,
Total Unusual Items,-7000000.0,-3000000.0,-9000000.0,-2000000.0,-8800000.0,
Total Unusual Items Excluding Goodwill,-7000000.0,-3000000.0,-9000000.0,-2000000.0,-8800000.0,
Net Income From Continuing Operation Net Minority Interest,544000000.0,550000000.0,550000000.0,495000000.0,512000000.0,
Reconciled Depreciation,486000000.0,488000000.0,492000000.0,462000000.0,469700000.0,
Reconciled Cost Of Revenue,2376000000.0,2434000000.0,2420000000.0,2285000000.0,2290400000.0,
EBITDA,1196000000.0,1276000000.0,1357000000.0,1267000000.0,1135600000.0,
EBIT,710000000.0,788000000.0,865000000.0,805000000.0,665900000.0,
Net Interest Income,-144000000.0,-141000000.0,-143000000.0,-138000000.0,-131600000.0,
Interest Expense,146000000.0,143000000.0,145000000.0,140000000.0,133200000.0,
Interest Income,2000000.0,2000000.0,2000000.0,2000000.0,1600000.0,
Normalized Income,550751773.049645,552559000.0,556876000.0,496488000.0,520466303.735686,
Net Income From Continuing And Discontinued Operation,544000000.0,550000000.0,550000000.0,495000000.0,512000000.0,
Total Expenses,3328000000.0,3373000000.0,3365000000.0,3202000000.0,3233400000.0,
Total Operating Income As Reported,800000000.0,836000000.0,861000000.0,804000000.0,803400000.0,
Diluted Average Shares,310000000.0,312000000.0,313400000.0,313300000.0,313800000.0,
Basic Average Shares,309700000.0,311700000.0,313100000.0,313000000.0,313400000.0,
Diluted EPS,1.76,1.76,1.75,1.58,1.63,
Basic EPS,1.76,1.76,1.76,1.58,1.63,
Diluted NI Availto Com Stockholders,544000000.0,550000000.0,550000000.0,495000000.0,512000000.0,
Net Income Common Stockholders,544000000.0,550000000.0,550000000.0,495000000.0,512000000.0,
Net Income,544000000.0,550000000.0,550000000.0,495000000.0,512000000.0,
Minority Interests,0.0,0.0,0.0,0.0,-500000.0,
Net Income Including Noncontrolling Interests,544000000.0,550000000.0,550000000.0,495000000.0,512500000.0,
Net Income Continuous Operations,544000000.0,550000000.0,550000000.0,495000000.0,512500000.0,
Tax Provision,20000000.0,95000000.0,170000000.0,170000000.0,20200000.0,
Pretax Income,564000000.0,645000000.0,720000000.0,665000000.0,532700000.0,
Other Income Expense,-99000000.0,-53000000.0,-7000000.0,-3000000.0,-148300000.0,
Other Non Operating Income Expenses,-1000000.0,7000000.0,4000000.0,11000000.0,-500000.0,
Special Income Charges,-7000000.0,-3000000.0,-9000000.0,-2000000.0,-8800000.0,
Gain On Sale Of Business,0.0,0.0,-3000000.0,2000000.0,100000.0,
Other Special Charges,,,,,-400000.0,2000000.0
Restructuring And Mergern Acquisition,7000000.0,3000000.0,6000000.0,4000000.0,9300000.0,
Earnings From Equity Interest,-91000000.0,-57000000.0,-2000000.0,-12000000.0,-139000000.0,
Net Non Operating Interest Income Expense,-144000000.0,-141000000.0,-143000000.0,-138000000.0,-131600000.0,
Interest Expense Non Operating,146000000.0,143000000.0,145000000.0,140000000.0,133200000.0,
Interest Income Non Operating,2000000.0,2000000.0,2000000.0,2000000.0,1600000.0,
Operating Income,807000000.0,839000000.0,870000000.0,807000000.0,812600000.0,
Operating Expense,924000000.0,910000000.0,916000000.0,888000000.0,916100000.0,
Other Operating Expenses,30000000.0,29000000.0,28000000.0,28000000.0,26900000.0,
Provision For Doubtful Accounts,13000000.0,9000000.0,8000000.0,10000000.0,7100000.0,
Depreciation Amortization Depletion Income Statement,458000000.0,459000000.0,463000000.0,433000000.0,442800000.0,
Depletion Income Statement,129000000.0,139000000.0,150000000.0,128000000.0,135500000.0,
Depreciation And Amortization In Income Statement,329000000.0,320000000.0,313000000.0,305000000.0,307300000.0,
Amortization,53000000.0,53000000.0,48000000.0,45000000.0,48000000.0,
Amortization Of Intangibles Income Statement,53000000.0,53000000.0,48000000.0,45000000.0,48000000.0,
Depreciation Income Statement,276000000.0,267000000.0,265000000.0,260000000.0,259300000.0,
Selling General And Administration,423000000.0,413000000.0,417000000.0,417000000.0,439300000.0,
General And Administrative Expense,423000000.0,413000000.0,417000000.0,417000000.0,439300000.0,
Other Gand A,138000000.0,144000000.0,137000000.0,124000000.0,144400000.0,
Salaries And Wages,285000000.0,269000000.0,280000000.0,293000000.0,294900000.0,
Gross Profit,1731000000.0,1749000000.0,1786000000.0,1695000000.0,1728700000.0,
Cost Of Revenue,2404000000.0,2463000000.0,2449000000.0,2314000000.0,2317300000.0,
Total Revenue,4135000000.0,4212000000.0,4235000000.0,4009000000.0,4046000000.0,
Operating Revenue,3607000000.0,4115000000.0,4021000000.0,3909000000.0,3545400000.0,
