,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-544000000.0,318000000.0,265000000.0,133000000.0,409000000.0,
Repurchase Of Capital Stock,-500000000.0,0.0,0.0,0.0,0.0,
Repayment Of Debt,-4134000000.0,0.0,,,0.0,0.0
Issuance Of Capital Stock,17000000.0,11000000.0,0.0,4000000.0,7000000.0,
Capital Expenditure,,-179000000.0,-116000000.0,-249000000.0,-155000000.0,-387000000.0
End Cash Position,760000000.0,3826000000.0,1879000000.0,1803000000.0,1892000000.0,
Beginning Cash Position,3826000000.0,1879000000.0,1803000000.0,1892000000.0,1686000000.0,
Effect Of Exchange Rate Changes,-12000000.0,-21000000.0,31000000.0,13000000.0,-53000000.0,
Changes In Cash,-3054000000.0,1968000000.0,45000000.0,-102000000.0,259000000.0,
Cash Flow From Discontinued Operation,385000000.0,108000000.0,-41000000.0,-31000000.0,-5000000.0,
Financing Cash Flow,-2905000000.0,1545000000.0,-184000000.0,-206000000.0,-176000000.0,
Cash Flow From Continuing Financing Activities,-2905000000.0,1545000000.0,-184000000.0,-206000000.0,-176000000.0,
Net Other Financing Charges,3484000000.0,-44000000.0,-13000000.0,-38000000.0,-24000000.0,
Cash Dividends Paid,-82000000.0,-172000000.0,-171000000.0,-172000000.0,-159000000.0,
Common Stock Dividend Paid,-82000000.0,-172000000.0,-171000000.0,-172000000.0,-159000000.0,
Net Common Stock Issuance,-483000000.0,11000000.0,0.0,4000000.0,7000000.0,
Common Stock Payments,-500000000.0,0.0,0.0,0.0,0.0,
Common Stock Issuance,17000000.0,11000000.0,0.0,4000000.0,7000000.0,
Net Issuance Payments Of Debt,-5824000000.0,1750000000.0,,,0.0,0.0
Net Short Term Debt Issuance,,,,,0.0,
Net Long Term Debt Issuance,-5884000000.0,1750000000.0,,,0.0,0.0
Long Term Debt Payments,-4134000000.0,0.0,,,0.0,0.0
Investing Cash Flow,166000000.0,-182000000.0,-111000000.0,-247000000.0,-124000000.0,
Cash Flow From Continuing Investing Activities,166000000.0,-182000000.0,-111000000.0,-247000000.0,-124000000.0,
Net Other Investing Changes,10000000.0,-3000000.0,5000000.0,2000000.0,23000000.0,
Net Investment Purchase And Sale,,,,,0.0,0.0
Sale Of Investment,,,,,0.0,0.0
Purchase Of Investment,,,,,0.0,0.0
Net PPE Purchase And Sale,6000000.0,,,0.0,14000000.0,-324000000.0
Sale Of PPE,,,,0.0,,
Purchase Of PPE,6000000.0,,,,6000000.0,-319000000.0
Capital Expenditure Reported,150000000.0,-118000000.0,-116000000.0,-249000000.0,-161000000.0,
Operating Cash Flow,-700000000.0,497000000.0,381000000.0,382000000.0,564000000.0,
Cash Flow From Continuing Operating Activities,-700000000.0,497000000.0,381000000.0,382000000.0,564000000.0,
Change In Working Capital,-77000000.0,103000000.0,-180000000.0,-159000000.0,90000000.0,
Change In Other Working Capital,-222000000.0,88000000.0,24000000.0,-53000000.0,25000000.0,
Change In Payables And Accrued Expense,-77000000.0,90000000.0,-14000000.0,62000000.0,-35000000.0,
Change In Payable,-77000000.0,90000000.0,-14000000.0,62000000.0,-35000000.0,
Change In Account Payable,-77000000.0,90000000.0,-14000000.0,62000000.0,-35000000.0,
Change In Inventory,61000000.0,23000000.0,-5000000.0,-89000000.0,62000000.0,
Change In Receivables,161000000.0,-98000000.0,-185000000.0,-79000000.0,38000000.0,
Other Non Cash Items,76000000.0,17000000.0,4000000.0,27000000.0,-76000000.0,
Stock Based Compensation,-5000000.0,12000000.0,19000000.0,12000000.0,,
Asset Impairment Charge,,,0.0,768000000.0,,
Deferred Tax,,-83000000.0,4000000.0,54000000.0,-76000000.0,-9000000.0
Deferred Income Tax,,-83000000.0,4000000.0,54000000.0,-76000000.0,-9000000.0
Depreciation Amortization Depletion,-125000000.0,183000000.0,296000000.0,293000000.0,299000000.0,
Depreciation And Amortization,-125000000.0,183000000.0,296000000.0,293000000.0,299000000.0,
Operating Gains Losses,42000000.0,-24000000.0,0.0,-65000000.0,311000000.0,
Pension And Employee Benefit Expense,-6000000.0,5000000.0,2000000.0,2000000.0,-8000000.0,
Earnings Losses From Equity Investments,38000000.0,-12000000.0,-29000000.0,11000000.0,44000000.0,
Gain Loss On Investment Securities,-86000000.0,-17000000.0,27000000.0,-78000000.0,290000000.0,
Net Income From Continuing Operations,-649000000.0,1057000000.0,238000000.0,-548000000.0,-61000000.0,
