,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,642000000.0,589000000.0,372000000.0,224000000.0,594000000.0,
Repayment Of Debt,-17193000000.0,-13323000000.0,-11803000000.0,-12029000000.0,-8992000000.0,
Issuance Of Debt,17269000000.0,13402000000.0,12269000000.0,12488000000.0,9654000000.0,
Capital Expenditure,-324000000.0,-214000000.0,-218000000.0,-233000000.0,-188000000.0,
Interest Paid Supplemental Data,67000000.0,105000000.0,139000000.0,90000000.0,30000000.0,
Income Tax Paid Supplemental Data,190000000.0,27000000.0,330000000.0,81000000.0,82000000.0,
End Cash Position,599000000.0,571000000.0,581000000.0,805000000.0,1946000000.0,
Beginning Cash Position,571000000.0,581000000.0,805000000.0,1946000000.0,2525000000.0,
Effect Of Exchange Rate Changes,3000000.0,-9000000.0,24000000.0,40000000.0,-53000000.0,
Changes In Cash,25000000.0,-1000000.0,-248000000.0,-1181000000.0,-526000000.0,
Cash Flow From Discontinued Operation,,,,303000000.0,-99000000.0,340000000.0
Financing Cash Flow,-393000000.0,-436000000.0,-85000000.0,-265000000.0,-544000000.0,
Cash Flow From Continuing Financing Activities,-393000000.0,-436000000.0,-85000000.0,-265000000.0,-544000000.0,
Net Other Financing Charges,31000000.0,1000000.0,-60000000.0,33000000.0,-2000000.0,
Proceeds From Stock Option Exercised,0.0,0.0,,,1000000.0,1000000.0
Cash Dividends Paid,-207000000.0,-208000000.0,-212000000.0,-220000000.0,-192000000.0,
Common Stock Dividend Paid,-207000000.0,-208000000.0,-212000000.0,-220000000.0,-192000000.0,
Net Common Stock Issuance,-293000000.0,-308000000.0,-287000000.0,-537000000.0,-1013000000.0,
Net Issuance Payments Of Debt,76000000.0,79000000.0,466000000.0,459000000.0,662000000.0,
Net Long Term Debt Issuance,76000000.0,79000000.0,466000000.0,459000000.0,662000000.0,
Long Term Debt Payments,-17193000000.0,-13323000000.0,-11803000000.0,-12029000000.0,-8992000000.0,
Long Term Debt Issuance,17269000000.0,13402000000.0,12269000000.0,12488000000.0,9654000000.0,
Investing Cash Flow,-340000000.0,-576000000.0,-450000000.0,-1676000000.0,-665000000.0,
Cash Flow From Continuing Investing Activities,-340000000.0,-576000000.0,-450000000.0,-1676000000.0,-665000000.0,
Net Other Investing Changes,-32000000.0,-3000000.0,-60000000.0,-3000000.0,-14000000.0,
Interest Received Cfi,-25000000.0,-23000000.0,-42000000.0,-22000000.0,-24000000.0,
Dividends Received Cfi,40000000.0,41000000.0,,,,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,0.0,
Purchase Of Investment,0.0,0.0,,,0.0,0.0
Net Business Purchase And Sale,1000000.0,-377000000.0,-196000000.0,-1418000000.0,-439000000.0,
Sale Of Business,0.0,0.0,0.0,0.0,32000000.0,
Purchase Of Business,1000000.0,-377000000.0,-196000000.0,-1418000000.0,-471000000.0,
Net Intangibles Purchase And Sale,-305000000.0,-155000000.0,-179000000.0,-196000000.0,-170000000.0,
Purchase Of Intangibles,-305000000.0,-155000000.0,-179000000.0,-196000000.0,-170000000.0,
Net PPE Purchase And Sale,-19000000.0,-59000000.0,-39000000.0,-37000000.0,-18000000.0,
Purchase Of PPE,-19000000.0,-59000000.0,-39000000.0,-37000000.0,-18000000.0,
Operating Cash Flow,966000000.0,803000000.0,590000000.0,457000000.0,782000000.0,
Cash Flow From Continuing Operating Activities,758000000.0,1011000000.0,382000000.0,457000000.0,782000000.0,
Change In Working Capital,-180000000.0,229000000.0,-336000000.0,-223000000.0,-66000000.0,
Change In Other Working Capital,-54000000.0,-163000000.0,-158000000.0,-16000000.0,-84000000.0,
Change In Payables And Accrued Expense,319000000.0,247000000.0,-129000000.0,-219000000.0,161000000.0,
Change In Payable,319000000.0,247000000.0,-129000000.0,-219000000.0,161000000.0,
Change In Account Payable,319000000.0,247000000.0,-129000000.0,-219000000.0,161000000.0,
Change In Prepaid Assets,-134000000.0,-66000000.0,99000000.0,-34000000.0,-76000000.0,
Change In Receivables,-311000000.0,211000000.0,-148000000.0,46000000.0,-67000000.0,
Changes In Account Receivables,-305000000.0,201000000.0,-133000000.0,-9000000.0,-71000000.0,
Other Non Cash Items,4000000.0,4000000.0,25000000.0,4000000.0,4000000.0,
Stock Based Compensation,45000000.0,40000000.0,49000000.0,47000000.0,44000000.0,
Asset Impairment Charge,14000000.0,2000000.0,0.0,2000000.0,32000000.0,
Deferred Tax,40000000.0,-29000000.0,-33000000.0,-9000000.0,-4000000.0,
Deferred Income Tax,40000000.0,-29000000.0,-33000000.0,-9000000.0,-4000000.0,
Depreciation Amortization Depletion,468000000.0,479000000.0,480000000.0,456000000.0,446000000.0,
Depreciation And Amortization,468000000.0,479000000.0,480000000.0,456000000.0,446000000.0,
Operating Gains Losses,-144000000.0,20000000.0,667000000.0,102000000.0,20000000.0,
Earnings Losses From Equity Investments,-166000000.0,23000000.0,598000000.0,71000000.0,35000000.0,
Gain Loss On Sale Of Business,22000000.0,-3000000.0,69000000.0,31000000.0,-15000000.0,
Net Income From Continuing Operations,511000000.0,266000000.0,-470000000.0,78000000.0,306000000.0,
