,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,440600000.0,153100000.0,274500000.0,215000000.0,465200000.0,
Repurchase Of Capital Stock,-265000000.0,-1000600000.0,-141900000.0,-202600000.0,-466600000.0,
Repayment Of Debt,0.0,-715700000.0,0.0,0.0,0.0,
Issuance Of Debt,0.0,-1146800000.0,1146800000.0,0.0,0.0,
Capital Expenditure,,-11300000.0,-36700000.0,-26700000.0,-37000000.0,-7900000.0
End Cash Position,375500000.0,430800000.0,1832700000.0,892100000.0,813300000.0,
Beginning Cash Position,430800000.0,1832700000.0,892100000.0,813300000.0,811300000.0,
Effect Of Exchange Rate Changes,-1500000.0,-5500000.0,3700000.0,4300000.0,-8000000.0,
Changes In Cash,-53800000.0,-1396400000.0,936900000.0,74500000.0,10000000.0,
Financing Cash Flow,-363500000.0,-1532400000.0,650300000.0,-141000000.0,-496000000.0,
Cash From Discontinued Financing Activities,0.0,,,,,
Cash Flow From Continuing Financing Activities,-363500000.0,-1372100000.0,650300000.0,-141000000.0,-496000000.0,
Net Other Financing Charges,25200000.0,1151200000.0,6300000.0,8100000.0,23200000.0,
Cash Dividends Paid,-18800000.0,-19200000.0,-27000000.0,-27200000.0,-27300000.0,
Common Stock Dividend Paid,-18800000.0,-19200000.0,-27000000.0,-27200000.0,-27300000.0,
Net Common Stock Issuance,-265000000.0,-1000600000.0,-141900000.0,-202600000.0,-466600000.0,
Common Stock Payments,-265000000.0,-1000600000.0,-141900000.0,-202600000.0,-466600000.0,
Net Issuance Payments Of Debt,-104900000.0,-1503500000.0,812900000.0,80700000.0,-25300000.0,
Net Short Term Debt Issuance,-104900000.0,359000000.0,-333900000.0,80700000.0,-25300000.0,
Net Long Term Debt Issuance,0.0,-1862500000.0,1146800000.0,0.0,0.0,
Long Term Debt Payments,0.0,-715700000.0,0.0,0.0,0.0,
Long Term Debt Issuance,0.0,-1146800000.0,1146800000.0,0.0,0.0,
Investing Cash Flow,-56200000.0,-28400000.0,-24600000.0,-26200000.0,3800000.0,
Cash From Discontinued Investing Activities,-100000.0,,,,,
Cash Flow From Continuing Investing Activities,-56100000.0,-12700000.0,-24600000.0,-26200000.0,3800000.0,
Net Other Investing Changes,400000.0,-100000.0,12100000.0,-1200000.0,600000.0,
Net Business Purchase And Sale,-130800000.0,0.0,0.0,0.0,0.0,
Purchase Of Business,-130800000.0,0.0,0.0,0.0,0.0,
Net PPE Purchase And Sale,,-12600000.0,-36700000.0,-25000000.0,3200000.0,-17900000.0
Sale Of PPE,,-1300000.0,0.0,1700000.0,40200000.0,-10000000.0
Purchase Of PPE,,-11300000.0,-36700000.0,-26700000.0,-37000000.0,-7900000.0
Operating Cash Flow,365900000.0,164400000.0,311200000.0,241700000.0,502200000.0,
Cash From Discontinued Operating Activities,21700000.0,,,,,
Cash Flow From Continuing Operating Activities,344200000.0,138600000.0,311200000.0,241700000.0,502200000.0,
Change In Working Capital,21500000.0,40300000.0,-20600000.0,-92600000.0,130400000.0,
Change In Payables And Accrued Expense,86300000.0,29800000.0,-6000000.0,-84700000.0,194500000.0,
Change In Accrued Expense,69800000.0,47700000.0,-31700000.0,-72800000.0,130800000.0,
Change In Payable,16500000.0,-17900000.0,25700000.0,-11900000.0,63700000.0,
Change In Account Payable,16500000.0,-17900000.0,25700000.0,-11900000.0,63700000.0,
Change In Prepaid Assets,12400000.0,12300000.0,-19100000.0,-21200000.0,65500000.0,
Change In Inventory,20200000.0,17500000.0,-39600000.0,-18100000.0,4500000.0,
Change In Receivables,-47500000.0,-19300000.0,44100000.0,31400000.0,-69100000.0,
Changes In Account Receivables,-47500000.0,-19300000.0,44100000.0,31400000.0,-69100000.0,
Stock Based Compensation,19900000.0,42000000.0,27400000.0,27500000.0,28200000.0,
Depreciation Amortization Depletion,111300000.0,53600000.0,137800000.0,134900000.0,134800000.0,
Depreciation And Amortization,111300000.0,53600000.0,137800000.0,134900000.0,134800000.0,
Amortization Cash Flow,93200000.0,49300000.0,113500000.0,111500000.0,112900000.0,
Amortization Of Intangibles,93200000.0,49300000.0,113500000.0,111500000.0,112900000.0,
Depreciation,18100000.0,4300000.0,24300000.0,23400000.0,21900000.0,
Operating Gains Losses,,,,,0.0,76900000.0
Earnings Losses From Equity Investments,0.0,,,,0.0,
Gain Loss On Sale Of PPE,,,0.0,0.0,0.0,0.0
Gain Loss On Sale Of Business,,,,,0.0,0.0
Net Income From Continuing Operations,191500000.0,2700000.0,166600000.0,171900000.0,208800000.0,
