,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,165500000.0,240600000.0,122500000.0,17400000.0,191300000.0,
Repurchase Of Capital Stock,-65400000.0,-84100000.0,-130700000.0,-120600000.0,-68700000.0,
Repayment Of Debt,-1118100000.0,,,,,
Capital Expenditure,-17600000.0,-14800000.0,-17100000.0,-21300000.0,-30600000.0,
End Cash Position,174500000.0,152700000.0,177900000.0,173000000.0,239600000.0,
Beginning Cash Position,152700000.0,177900000.0,173000000.0,239600000.0,219300000.0,
Effect Of Exchange Rate Changes,1500000.0,-200000.0,2300000.0,600000.0,-4900000.0,
Changes In Cash,20300000.0,-25000000.0,2600000.0,-67200000.0,25200000.0,
Financing Cash Flow,-146500000.0,-245500000.0,-146000000.0,-95100000.0,-40700000.0,
Cash Flow From Continuing Financing Activities,-146500000.0,-245500000.0,-146000000.0,-95100000.0,-40700000.0,
Proceeds From Stock Option Exercised,300000.0,1200000.0,1300000.0,-1800000.0,900000.0,
Cash Dividends Paid,-50600000.0,-47600000.0,-48300000.0,-49200000.0,-49500000.0,
Common Stock Dividend Paid,-50600000.0,-47600000.0,-48300000.0,-49200000.0,-49500000.0,
Net Common Stock Issuance,-65400000.0,-84100000.0,-130700000.0,-120600000.0,-68700000.0,
Common Stock Payments,-65400000.0,-84100000.0,-130700000.0,-120600000.0,-68700000.0,
Net Issuance Payments Of Debt,-30800000.0,-115000000.0,31700000.0,76500000.0,76600000.0,
Net Long Term Debt Issuance,-30800000.0,-115000000.0,31700000.0,76500000.0,76600000.0,
Long Term Debt Payments,-1118100000.0,,,,,
Investing Cash Flow,-16300000.0,-34900000.0,9000000.0,-10800000.0,-156000000.0,
Cash Flow From Continuing Investing Activities,-16300000.0,-34900000.0,9000000.0,-10800000.0,-156000000.0,
Net Investment Purchase And Sale,1300000.0,-20100000.0,26100000.0,10500000.0,-800000.0,
Sale Of Investment,1300000.0,0.0,26100000.0,33100000.0,0.0,
Purchase Of Investment,0.0,-20100000.0,0.0,-22600000.0,-800000.0,
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,-124600000.0,
Purchase Of Business,0.0,0.0,0.0,0.0,-124600000.0,
Capital Expenditure Reported,-17600000.0,-14800000.0,-17100000.0,-21300000.0,-30600000.0,
Operating Cash Flow,183100000.0,255400000.0,139600000.0,38700000.0,221900000.0,
Cash Flow From Continuing Operating Activities,183100000.0,255400000.0,139600000.0,38700000.0,221900000.0,
Change In Working Capital,33700000.0,80300000.0,-31500000.0,-119700000.0,89700000.0,
Change In Other Working Capital,86300000.0,80300000.0,-31500000.0,-119700000.0,112900000.0,
Stock Based Compensation,2500000.0,2700000.0,2500000.0,6100000.0,2200000.0,
Asset Impairment Charge,,,,,4700000.0,0.0
Deferred Tax,-800000.0,18800000.0,-4100000.0,-5000000.0,-3700000.0,
Deferred Income Tax,-800000.0,18800000.0,-4100000.0,-5000000.0,-3700000.0,
Depreciation Amortization Depletion,22300000.0,21600000.0,20500000.0,20700000.0,19300000.0,
Depreciation And Amortization,22300000.0,21600000.0,20500000.0,20700000.0,19300000.0,
Pension And Employee Benefit Expense,,,,,0.0,0.0
Net Income From Continuing Operations,125400000.0,132000000.0,152200000.0,136600000.0,109700000.0,
